Listing Id,Minimum Nights,Maximum Nights,Calendar Updated,Availability 30,Availability 60,Availability 90,Availability 365
79942,4,30,today,23,38,68,336
79943,2,1125,3 days ago,30,60,90,365
79944,2,30,2 weeks ago,4,21,40,294
79945,5,24,5 weeks ago,0,0,0,0
79946,1,10,10 months ago,0,0,0,0
79947,2,1125,5 months ago,30,60,90,365
79948,30,1125,3 weeks ago,0,0,0,0
79949,3,17,10 months ago,0,0,0,0
79950,3,30,19 months ago,30,60,90,365
79951,1,1125,3 days ago,30,60,87,362
79952,2,1125,a week ago,2,2,2,2
79953,2,1125,a week ago,0,12,26,289
79954,1,1125,5 months ago,0,0,0,0
79955,3,1125,today,4,4,4,4
79956,1,10,8 months ago,28,58,88,363
79957,2,1125,3 weeks ago,20,50,80,80
79958,1,1125,yesterday,15,33,53,312
79959,1,28,today,3,9,20,259
79960,1,28,today,12,35,57,330
79961,1,1125,today,28,45,45,293
79962,7,1125,a week ago,30,60,90,365
79963,3,1125,today,26,56,73,335
79964,1,1125,today,3,8,16,220
79965,3,1125,yesterday,23,53,83,358
79966,1,1125,today,30,58,83,358
79967,2,30,2 weeks ago,14,44,74,290
79968,1,1125,21 months ago,0,0,0,0
79969,3,29,yesterday,4,12,42,42
79970,6,6,3 weeks ago,14,44,74,74
79971,2,1125,17 months ago,29,59,89,89
79972,2,1125,6 months ago,29,59,89,89
79973,2,1125,today,18,25,51,51
79974,1,29,4 weeks ago,11,32,62,184
79975,1,1125,4 months ago,0,0,0,0
79976,1,1125,never,30,60,90,365
79977,3,31,5 days ago,15,36,51,313
79978,14,30,a week ago,0,0,0,0
79979,6,1125,5 days ago,22,37,67,342
79980,1,1125,today,14,32,48,101
79981,2,1125,a week ago,29,54,69,344
79982,5,1125,today,2,32,61,61
79983,3,1125,today,30,59,59,59
79984,1,1125,today,13,30,40,305
79985,1,1125,today,12,26,49,264
79986,1,1125,a week ago,17,44,72,347
79987,4,1125,yesterday,23,33,34,34
79988,1,1125,today,0,23,53,328
79989,1,1125,19 months ago,0,0,0,0
79990,3,1125,3 days ago,15,45,75,165
79991,5,14,2 months ago,7,7,7,277
79992,1,1125,24 months ago,0,0,0,0
79993,2,1125,5 days ago,1,1,1,1
79994,3,90,yesterday,3,7,15,231
79995,3,1125,today,23,37,37,226
79996,1,1125,3 weeks ago,20,21,47,322
79997,2,1125,3 months ago,0,0,0,0
79998,1,5,2 months ago,30,60,90,90
79999,2,1125,yesterday,16,26,26,26
80000,2,1125,today,13,29,54,329
80001,5,1125,3 days ago,8,8,8,278
80002,3,120,4 weeks ago,0,29,59,334
80003,1,26,today,25,55,85,175
80004,2,60,today,10,25,42,307
80005,3,35,3 weeks ago,25,55,85,360
80006,1,1125,2 weeks ago,0,1,19,281
80007,2,10,4 months ago,27,57,87,87
80008,2,1125,2 months ago,0,0,9,99
80009,2,1125,2 weeks ago,8,33,33,118
80010,2,1125,yesterday,5,35,65,340
80011,7,45,5 days ago,0,23,52,52
80012,1,102,today,15,41,71,161
80013,1,1000,yesterday,6,19,30,97
80014,1,1125,21 months ago,0,0,0,0
80015,2,3,11 months ago,0,0,0,0
80016,1,30,4 days ago,29,59,89,89
80017,28,1125,3 days ago,30,51,51,258
80018,1,1125,yesterday,30,60,90,365
80019,3,1125,today,8,17,41,316
80020,1,1125,11 months ago,29,59,89,364
80021,1,1125,18 months ago,0,0,0,0
80022,1,1125,2 weeks ago,0,0,0,116
80023,2,31,today,0,5,7,158
80024,2,30,3 months ago,21,51,81,171
80025,3,1125,2 weeks ago,0,0,0,0
80026,5,1125,9 months ago,0,0,0,0
80027,6,9,10 months ago,0,0,0,0
80028,3,3,6 months ago,0,0,0,0
80029,2,1125,2 months ago,29,59,89,364
80030,1,1125,6 months ago,0,0,0,122
80031,3,12,2 months ago,0,0,0,0
80032,2,13,3 months ago,0,0,0,0
80033,1,29,4 days ago,15,15,44,319
80034,3,1125,2 weeks ago,12,38,68,68
80035,2,1125,5 days ago,4,10,36,59
80036,3,1125,9 months ago,0,0,0,0
80037,3,1125,a week ago,5,21,48,301
80038,7,1125,today,6,8,10,34
80039,2,1125,yesterday,8,15,17,41
80040,2,3,6 weeks ago,0,0,0,0
80041,14,1125,3 weeks ago,0,24,54,329
80042,15,1125,23 months ago,0,0,0,0
80043,1,3,3 weeks ago,1,26,56,56
80044,1,1125,10 months ago,0,0,0,0
80045,1,1125,25 months ago,0,0,0,0
80046,1,1125,17 months ago,0,0,0,0
80047,3,1125,today,21,51,81,255
80048,1,1125,14 months ago,0,0,0,0
80049,7,1125,2 months ago,0,0,0,0
80050,1,1125,15 months ago,0,0,0,0
80051,1,1125,2 weeks ago,0,21,51,129
80052,2,10,2 weeks ago,5,8,21,21
80053,4,1125,yesterday,0,16,46,258
80054,1,7,3 months ago,0,0,0,0
80055,1,1125,16 months ago,0,0,0,0
80056,1,1125,2 weeks ago,30,60,90,365
80057,1,28,today,1,19,37,293
80058,1,1125,6 weeks ago,1,2,8,181
80059,2,15,15 months ago,0,0,0,0
80060,1,1125,3 weeks ago,16,26,36,274
80061,30,1125,a week ago,1,1,1,66
80062,3,1125,2 days ago,13,43,73,348
80063,3,1125,6 weeks ago,27,57,87,87
80064,2,1125,2 days ago,0,7,22,274
80065,1,60,today,4,7,37,117
80066,2,16,16 months ago,0,0,0,0
80067,7,90,2 weeks ago,30,60,90,365
80068,7,1125,a week ago,0,0,6,6
80069,1,1125,today,8,24,52,172
80070,1,9,4 days ago,2,16,26,26
80071,1,1125,today,7,21,32,258
80072,2,1125,2 months ago,2,2,2,118
80073,3,1125,yesterday,6,17,47,47
80074,1,1125,yesterday,4,28,58,89
80075,3,1125,today,5,5,5,5
80076,30,1125,today,0,7,37,312
80077,2,5,today,4,8,38,38
80078,1,1125,23 months ago,0,0,0,0
80079,2,1125,a week ago,17,18,48,323
80080,3,1125,today,11,36,66,341
80081,10,1125,4 months ago,0,0,0,0
80082,1,1125,a week ago,6,7,11,286
80083,1,1125,today,22,52,82,357
80084,2,1125,3 days ago,7,18,18,144
80085,1,1125,13 months ago,0,0,0,0
80086,1,1125,yesterday,5,29,59,88
80087,1,1125,2 months ago,0,0,0,0
80088,1,1125,a week ago,1,3,16,26
80089,2,1125,2 months ago,0,0,0,61
80090,30,1125,5 days ago,0,1,31,31
80091,1,21,2 months ago,0,0,0,0
80092,3,1125,5 months ago,0,0,0,119
80093,5,33,5 days ago,30,60,83,358
80094,1,28,yesterday,27,57,86,361
80095,1,1125,5 days ago,0,6,8,17
80096,1,1125,2 weeks ago,9,24,54,319
80097,4,8,10 months ago,0,0,0,0
80098,2,14,6 weeks ago,0,0,0,0
80099,1,1125,6 weeks ago,28,58,88,88
80100,2,60,4 weeks ago,30,60,90,365
80101,3,1125,today,4,13,34,287
80102,1,1125,a week ago,1,2,8,8
80103,5,1125,4 weeks ago,0,0,0,0
80104,1,7,4 weeks ago,29,59,89,179
80105,3,28,3 weeks ago,0,28,58,243
80106,3,28,a week ago,23,53,83,350
80107,3,1125,today,6,10,25,25
80108,2,30,yesterday,18,40,63,331
80109,1,1125,8 months ago,0,0,0,0
80110,1,10,yesterday,0,4,15,15
80111,1,1125,a week ago,0,5,35,35
80112,1,1125,2 weeks ago,1,9,22,41
80113,5,1125,2 days ago,4,10,26,254
80114,5,10,2 weeks ago,3,10,30,84
80115,1,1125,15 months ago,0,0,0,0
80116,1,27,2 months ago,23,53,83,358
80117,1,20,today,13,37,67,342
80118,3,1125,2 days ago,9,33,63,335
80119,18,1125,17 months ago,0,0,0,0
80120,7,30,4 days ago,14,14,14,14
80121,7,1125,today,6,12,42,42
80122,5,1125,today,0,0,0,0
80123,1,11,3 days ago,25,55,85,360
80124,1,1125,22 months ago,0,0,0,0
80125,4,1125,2 weeks ago,1,13,32,75
80126,2,60,7 weeks ago,0,0,23,296
80127,3,28,2 weeks ago,30,60,90,365
80128,4,1125,yesterday,3,18,28,83
80129,3,1125,4 days ago,0,0,0,91
80130,1,1125,3 weeks ago,29,59,89,364
80131,1,1125,3 months ago,28,58,88,363
80132,1,1125,9 months ago,0,0,0,0
80133,2,40,3 days ago,8,24,32,120
80134,1,30,today,12,22,41,272
80135,30,1125,5 days ago,0,0,0,0
80136,3,1125,today,18,48,78,347
80137,3,1125,2 weeks ago,0,0,0,0
80138,2,1125,4 days ago,14,41,71,112
80139,4,1125,yesterday,27,57,87,362
80140,1,30,a week ago,19,49,79,354
80141,3,1125,3 months ago,0,0,0,0
80142,3,60,yesterday,11,37,67,342
80143,2,1125,3 weeks ago,1,29,29,88
80144,2,1125,today,13,43,73,163
80145,1,1125,a week ago,0,0,0,0
80146,5,30,5 weeks ago,0,14,14,14
80147,1,1125,6 weeks ago,0,0,0,0
80148,3,1125,5 months ago,0,0,0,0
80149,5,1125,16 months ago,0,0,0,0
80150,31,1125,6 weeks ago,0,28,58,333
80151,2,1125,3 weeks ago,12,26,42,68
80152,2,1125,today,6,17,21,32
80153,2,1125,2 months ago,0,0,0,0
80154,30,1125,today,0,0,0,257
80155,1,1125,6 days ago,10,38,68,158
80156,3,8,9 months ago,0,0,0,0
80157,3,14,4 months ago,0,0,0,0
80158,1,1125,today,10,40,70,345
80159,30,90,today,0,2,3,93
80160,3,10,2 weeks ago,20,44,74,349
80161,7,30,12 months ago,30,60,90,365
80162,2,1125,a week ago,3,23,53,318
80163,1,1125,today,18,47,77,352
80164,2,1125,2 weeks ago,1,22,52,148
80165,1,10,5 weeks ago,0,2,32,32
80166,7,1125,3 months ago,0,0,0,0
80167,3,1125,4 months ago,3,3,3,3
80168,2,4,2 weeks ago,0,10,36,36
80169,1,1125,17 months ago,0,0,0,0
80170,1,1125,36 months ago,0,0,0,0
80171,1,1125,6 days ago,4,8,8,8
80172,14,365,a week ago,0,0,30,305
80173,2,1125,3 weeks ago,14,44,74,349
80174,2,1095,3 weeks ago,0,0,30,305
80175,2,1125,today,12,31,61,213
80176,30,3000,a week ago,12,12,13,256
80177,1,1125,7 weeks ago,23,53,83,173
80178,2,1125,5 days ago,8,25,55,55
80179,2,14,3 months ago,0,0,0,0
80180,2,1125,2 months ago,8,15,26,240
80181,3,1125,a week ago,16,28,57,316
80182,6,1125,3 months ago,0,0,0,0
80183,21,60,4 weeks ago,3,9,9,131
80184,2,1125,today,6,6,6,6
80185,1,30,2 days ago,12,12,12,226
80186,14,35,4 weeks ago,1,1,1,1
80187,1,14,15 months ago,0,0,0,0
80188,2,27,9 months ago,0,0,0,0
80189,5,1125,3 days ago,1,2,2,2
80190,2,30,4 months ago,0,0,0,63
80191,3,21,today,2,7,14,157
80192,2,1125,4 days ago,7,16,33,33
80193,3,1125,4 days ago,5,11,12,238
80194,1,7,yesterday,28,58,87,87
80195,4,1125,today,21,39,60,299
80196,4,7,2 weeks ago,0,0,18,18
80197,30,1125,4 weeks ago,30,60,90,365
80198,2,1125,2 weeks ago,18,48,73,340
80199,3,15,5 weeks ago,0,0,0,0
80200,3,1125,today,6,15,45,106
80201,1,1125,11 months ago,0,0,0,0
80202,1,10,a week ago,0,0,0,0
80203,3,7,2 months ago,27,57,87,362
80204,3,30,2 weeks ago,14,40,70,345
80205,1,1125,16 months ago,0,0,0,0
80206,2,8,2 weeks ago,3,3,3,3
80207,10,20,5 weeks ago,19,49,79,169
80208,1,29,5 days ago,3,17,42,311
80209,1,14,today,7,19,19,19
80210,2,365,a week ago,2,2,2,90
80211,2,1125,4 days ago,7,24,54,308
80212,3,1125,4 months ago,28,58,88,363
80213,2,5,9 months ago,0,0,0,0
80214,2,1125,3 weeks ago,0,0,0,21
80215,1,1125,2 months ago,0,0,0,0
80216,1,1125,7 months ago,30,60,90,365
80217,4,8,29 months ago,0,0,0,0
80218,3,29,9 months ago,0,0,0,0
80219,2,1125,5 weeks ago,0,0,0,0
80220,2,1125,5 days ago,0,0,0,12
80221,3,1125,yesterday,12,42,72,72
80222,3,16,2 weeks ago,1,2,2,2
80223,3,1125,3 months ago,0,0,0,0
80224,2,14,7 months ago,0,0,0,0
80225,2,90,4 days ago,13,41,41,41
80226,6,365,3 days ago,1,1,10,248
80227,2,1125,4 days ago,9,13,15,56
80228,3,1125,today,9,33,63,184
80229,5,1125,4 weeks ago,0,2,2,2
80230,1,1125,14 months ago,0,0,0,0
80231,1,1125,5 months ago,0,0,0,0
80232,1,1125,12 months ago,0,0,0,0
80233,1,1125,yesterday,2,17,47,322
80234,1,1125,yesterday,0,0,0,0
80235,4,365,1 week ago,7,14,37,159
80236,2,1125,13 months ago,0,0,0,0
80237,30,60,a week ago,3,32,53,81
80238,1,10,6 weeks ago,0,0,0,0
80239,2,1125,2 months ago,0,0,0,0
80240,7,1125,5 months ago,0,0,0,0
80241,3,1125,5 weeks ago,0,0,0,0
80242,3,10,yesterday,0,9,27,27
80243,2,1125,today,0,22,52,206
80244,2,18,yesterday,7,37,67,68
80245,4,1125,3 days ago,29,59,89,364
80246,1,14,2 days ago,4,12,32,263
80247,30,1125,yesterday,30,60,90,365
80248,4,1125,4 weeks ago,0,0,0,122
80249,14,1125,12 months ago,3,33,63,338
80250,3,1125,today,0,0,0,17
80251,1,1125,today,2,11,27,243
80252,2,1125,8 months ago,0,0,0,0
80253,3,17,17 months ago,0,0,0,0
80254,2,14,2 months ago,0,0,0,0
80255,3,1125,3 months ago,0,0,0,0
80256,1,1125,today,6,6,6,267
80257,1,1125,7 weeks ago,6,29,57,147
80258,1,180,yesterday,4,5,35,250
80259,3,1125,2 months ago,0,0,0,0
80260,2,30,6 months ago,0,0,0,0
80261,1,1125,16 months ago,0,0,0,0
80262,4,14,3 weeks ago,8,27,50,50
80263,7,1125,5 days ago,12,12,12,228
80264,6,1125,2 months ago,1,9,39,314
80265,2,10,5 weeks ago,27,57,87,87
80266,2,760,2 months ago,28,58,88,363
80267,3,5,13 months ago,0,0,0,0
80268,20,20,17 months ago,0,0,0,0
80269,1,1125,4 weeks ago,0,4,4,126
80270,1,10,today,21,47,77,77
80271,1,90,a week ago,1,10,10,257
80272,5,1125,today,15,30,38,298
80273,5,1125,today,12,21,39,296
80274,1,1,7 months ago,30,60,90,365
80275,1,1125,today,8,36,66,341
80276,1,1125,5 days ago,2,5,12,12
80277,5,1125,19 months ago,0,0,0,0
80278,3,14,7 months ago,28,58,88,88
80279,4,1125,2 months ago,0,0,0,0
80280,3,8,a week ago,0,6,22,165
80281,1,29,6 days ago,8,38,64,212
80282,1,1125,today,14,44,74,349
80283,3,14,6 weeks ago,30,60,90,365
80284,2,1125,today,10,20,46,131
80285,1,8,today,4,27,27,27
80286,2,1125,today,13,43,73,223
80287,1,1125,today,1,8,20,270
80288,4,1125,yesterday,2,2,14,196
80289,3,60,a week ago,6,30,60,317
80290,1,1125,5 months ago,0,0,0,0
80291,3,1125,2 months ago,0,0,0,240
80292,15,90,3 months ago,0,0,0,0
80293,1,1125,yesterday,5,6,6,248
80294,1,1125,4 months ago,0,0,0,0
80295,6,1125,a week ago,5,19,43,133
80296,5,1125,6 weeks ago,0,0,0,0
80297,30,90,2 days ago,24,24,24,288
80298,4,14,3 days ago,2,22,52,109
80299,4,100,3 weeks ago,0,0,0,0
80300,1,360,today,17,47,77,77
80301,1,1125,5 months ago,0,0,0,0
80302,2,1125,7 months ago,0,0,0,0
80303,7,1125,4 days ago,30,60,90,365
80304,2,1125,21 months ago,0,0,0,0
80305,1,4,4 months ago,0,0,0,0
80306,1,30,3 weeks ago,30,60,90,365
80307,3,1125,today,30,60,90,365
80308,1,1125,5 months ago,30,60,90,90
80309,6,1125,2 months ago,0,0,0,122
80310,3,25,26 months ago,0,0,0,0
80311,4,1125,14 months ago,0,0,0,0
80312,1,1125,never,0,0,0,0
80313,21,1125,yesterday,2,11,11,274
80314,1,1125,9 months ago,11,41,71,346
80315,3,365,a week ago,14,14,14,280
80316,5,1125,5 months ago,18,48,78,353
80317,2,1125,a week ago,6,13,13,251
80318,2,90,3 weeks ago,1,1,1,22
80319,2,1125,4 weeks ago,0,28,58,333
80320,30,365,4 weeks ago,29,59,89,364
80321,3,1125,4 weeks ago,3,12,12,163
80322,2,1125,a week ago,15,45,71,346
80323,3,60,3 days ago,5,23,45,111
80324,1,1125,today,6,29,59,334
80325,2,31,yesterday,6,22,41,312
80326,5,1125,2 weeks ago,0,0,0,0
80327,3,1125,31 months ago,0,0,0,0
80328,1,1125,10 months ago,0,0,0,0
80329,7,1125,6 months ago,0,0,0,0
80330,1,1125,a week ago,1,3,5,164
80331,6,1125,3 weeks ago,0,0,0,61
80332,3,1125,2 days ago,2,3,10,27
80333,3,1125,1 week ago,5,20,50,111
80334,2,30,4 weeks ago,1,28,58,333
80335,5,1125,2 weeks ago,0,0,0,0
80336,5,14,8 months ago,0,0,0,0
80337,4,14,2 days ago,0,0,0,0
80338,2,7,yesterday,4,4,4,4
80339,14,1125,22 months ago,0,0,0,0
80340,3,12,4 months ago,0,0,0,0
80341,6,1125,12 months ago,0,0,0,0
80342,1,14,today,0,0,0,2
80343,3,60,5 days ago,0,4,4,205
80344,7,1125,4 weeks ago,5,5,5,5
80345,5,10,23 months ago,29,59,89,364
80346,3,1125,17 months ago,0,0,0,0
80347,1,1125,26 months ago,0,0,0,0
80348,2,15,5 days ago,0,0,0,0
80349,1,1125,21 months ago,0,0,0,0
80350,1,25,2 days ago,4,31,61,149
80351,2,25,2 days ago,16,16,16,16
80352,21,30,5 months ago,0,0,0,0
80353,1,1125,2 weeks ago,30,60,90,365
80354,2,1125,9 months ago,0,0,0,0
80355,2,3,3 months ago,0,0,0,0
80356,1,1125,6 weeks ago,30,60,90,365
80357,2,1125,4 weeks ago,0,0,0,32
80358,1,1125,15 months ago,0,0,0,0
80359,4,1125,2 weeks ago,12,42,61,336
80360,3,1125,13 months ago,0,0,0,0
80361,2,4,yesterday,5,17,36,281
80362,2,1125,today,9,36,57,230
80363,1,1125,yesterday,21,44,72,72
80364,2,365,today,9,28,38,283
80365,2,30,today,28,58,88,363
80366,14,1125,6 months ago,0,0,0,0
80367,2,29,yesterday,14,33,46,314
80368,1,90,2 weeks ago,7,20,35,288
80369,1,28,today,17,47,73,154
80370,1,1125,today,0,0,0,0
80371,2,1125,today,21,35,51,137
80372,2,29,5 days ago,25,55,80,349
80373,2,35,2 weeks ago,21,51,81,171
80374,3,120,5 days ago,22,52,82,357
80375,3,7,2 weeks ago,13,13,13,33
80376,1,7,6 months ago,30,60,90,365
80377,1,1125,a week ago,28,58,88,363
80378,1,1125,3 days ago,11,37,66,66
80379,2,1125,today,3,5,10,21
80380,1,1125,12 months ago,0,0,0,0
80381,3,1125,4 months ago,0,0,0,25
80382,2,1125,4 weeks ago,26,53,78,353
80383,1,5,2 weeks ago,0,0,17,17
80384,1,1125,18 months ago,0,0,0,0
80385,1,1125,4 months ago,30,60,90,365
80386,1,1125,6 weeks ago,14,36,43,228
80387,2,1125,today,27,57,83,358
80388,1,3,6 months ago,29,59,89,364
80389,31,180,2 weeks ago,0,0,6,96
80390,2,1125,today,7,19,27,77
80391,2,1125,7 months ago,29,59,89,364
80392,2,16,4 days ago,13,37,50,307
80393,1,1125,2 weeks ago,20,47,76,350
80394,2,1125,3 days ago,26,52,82,357
80395,2,30,5 days ago,8,29,55,326
80396,2,1125,8 months ago,0,0,0,0
80397,3,1125,yesterday,16,46,76,160
80398,2,10,yesterday,13,34,55,320
80399,2,5,1 week ago,16,34,44,44
80400,1,1125,yesterday,22,47,72,312
80401,4,21,4 months ago,0,0,0,37
80402,2,100,today,0,0,11,77
80403,3,6,today,0,4,4,4
80404,1,1125,7 weeks ago,29,59,89,364
80405,1,1125,2 weeks ago,3,20,30,273
80406,2,1125,today,8,14,22,267
80407,2,7,yesterday,12,30,48,106
80408,2,21,5 days ago,11,34,64,211
80409,3,7,yesterday,6,17,46,46
80410,2,5,16 months ago,29,59,89,89
80411,30,730,4 months ago,29,59,89,364
80412,30,90,6 days ago,16,37,45,320
80413,14,1125,today,0,4,4,226
80414,1,14,2 weeks ago,1,1,12,12
80415,2,1125,today,17,47,77,167
80416,2,28,6 days ago,6,36,66,341
80417,2,15,yesterday,0,8,21,21
80418,2,1125,yesterday,10,20,26,72
80419,1,1125,3 weeks ago,0,0,0,127
80420,1,1125,a week ago,24,46,74,348
80421,2,30,4 days ago,3,13,17,41
80422,3,1125,7 months ago,0,0,0,0
80423,1,7,a week ago,15,44,70,70
80424,1,14,3 months ago,28,58,87,87
80425,2,1125,27 months ago,29,59,89,364
80426,2,1125,today,6,25,46,291
80427,1,1125,yesterday,0,0,1,5
80428,1,1125,yesterday,16,38,61,322
80429,2,1125,today,2,14,21,83
80430,2,14,3 days ago,24,48,78,167
80431,2,30,today,12,40,70,345
80432,2,3,7 months ago,0,0,0,0
80433,2,30,yesterday,18,39,61,317
80434,2,1125,today,16,32,50,306
80435,2,28,4 days ago,16,16,20,20
80436,30,365,3 weeks ago,6,32,58,333
80437,2,12,5 weeks ago,0,0,0,0
80438,2,1125,3 months ago,0,0,0,248
80439,10,22,5 months ago,0,0,0,0
80440,2,3,5 months ago,27,57,87,87
80441,1,1125,4 months ago,0,0,0,0
80442,3,30,today,12,36,51,288
80443,2,60,2 months ago,0,0,0,0
80444,2,60,2 months ago,0,0,2,277
80445,1,90,a week ago,5,6,33,123
80446,1,1125,6 days ago,1,1,6,6
80447,5,25,11 months ago,0,0,0,0
80448,1,1125,a week ago,1,1,7,205
80449,2,30,a week ago,15,31,61,336
80450,2,3,yesterday,4,5,5,5
80451,1,1125,yesterday,6,12,19,78
80452,3,1125,today,4,19,46,321
80453,1,1125,22 months ago,0,0,0,0
80454,1,1125,a week ago,0,11,11,20
80455,1,1125,4 months ago,30,60,90,90
80456,2,7,2 days ago,12,35,65,65
80457,1,120,2 days ago,0,7,23,198
80458,3,1125,6 weeks ago,0,0,0,49
80459,1,1125,a week ago,14,27,53,233
80460,1,1125,today,14,29,58,148
80461,2,29,yesterday,12,40,67,157
80462,2,3,2 weeks ago,1,14,44,44
80463,4,87,today,9,36,62,208
80464,1,1125,3 weeks ago,21,51,81,356
80465,3,7,3 days ago,6,21,45,50
80466,3,1125,3 weeks ago,5,16,46,46
80467,2,30,4 days ago,2,2,2,2
80468,1,30,3 days ago,0,0,2,277
80469,1,1125,today,8,31,32,137
80470,1,1125,today,14,41,71,167
80471,3,7,4 months ago,0,0,0,0
80472,2,21,2 days ago,0,0,0,76
80473,2,1125,6 weeks ago,0,0,0,0
80474,1,8,a week ago,4,16,42,132
80475,2,1125,4 months ago,0,0,0,0
80476,2,1125,4 months ago,0,0,0,0
80477,3,1125,5 months ago,0,0,0,0
80478,1,31,today,2,10,22,282
80479,2,4,today,4,20,30,76
80480,30,1125,5 days ago,24,54,84,138
80481,2,6,4 months ago,29,59,89,364
80482,3,365,yesterday,29,59,89,364
80483,3,16,21 months ago,0,0,0,0
80484,1,13,10 months ago,0,0,0,0
80485,2,1125,2 months ago,29,59,89,89
80486,1,3,4 months ago,0,0,0,0
80487,3,1125,a week ago,29,59,89,364
80488,2,10,today,8,11,38,47
80489,1,1125,yesterday,18,36,66,118
80490,2,730,today,1,2,10,212
80491,3,1125,4 months ago,0,0,0,0
80492,3,3,4 months ago,0,0,0,0
80493,3,30,5 days ago,4,10,23,210
80494,3,1125,2 weeks ago,19,37,63,63
80495,1,1125,a week ago,0,0,0,0
80496,4,730,5 months ago,29,59,89,364
80497,1,1125,today,4,13,43,276
80498,1,1125,a week ago,8,26,56,313
80499,1,3,4 months ago,0,0,0,0
80500,1,1125,a week ago,10,10,32,32
80501,1,1125,2 weeks ago,25,55,85,85
80502,2,180,2 days ago,23,53,83,235
80503,3,1125,a week ago,29,59,89,364
80504,4,1125,5 months ago,29,59,89,179
80505,2,6,4 months ago,0,0,0,129
80506,1,6,3 months ago,21,51,81,81
80507,1,27,2 months ago,0,2,32,32
80508,1,7,4 days ago,8,8,15,105
80509,1,1125,2 months ago,30,60,83,83
80510,2,1125,2 weeks ago,0,0,0,0
80511,1,1125,3 weeks ago,24,54,84,359
80512,1,1125,7 weeks ago,29,59,89,364
80513,2,30,4 days ago,4,10,23,295
80514,1,1125,today,27,57,72,72
80515,3,1125,yesterday,5,7,31,121
80516,1,1125,today,0,1,2,38
80517,2,5,5 months ago,29,59,89,89
80518,2,1125,2 weeks ago,7,8,8,8
80519,3,3,4 months ago,30,60,90,90
80520,1,1125,today,10,10,25,25
80521,1,30,today,0,5,12,208
80522,1,45,2 weeks ago,4,21,35,296
80523,3,14,6 months ago,28,58,88,363
80524,3,1125,2 months ago,11,21,36,123
80525,2,7,2 weeks ago,0,2,2,250
80526,7,15,9 months ago,0,0,0,0
80527,5,365,3 days ago,0,0,0,260
80528,2,1125,5 months ago,10,40,70,345
80529,1,1125,today,9,19,28,287
80530,1,1125,3 days ago,14,29,57,332
80531,1,5,3 days ago,17,43,68,343
80532,1,1125,9 months ago,0,0,0,0
80533,1,1125,today,24,45,69,329
80534,7,1125,3 weeks ago,0,17,47,96
80535,1,1125,21 months ago,0,0,0,0
80536,10,170,2 weeks ago,0,0,0,270
80537,3,1125,today,15,38,51,315
80538,1,1125,3 months ago,30,60,90,365
80539,2,7,9 months ago,27,57,87,362
80540,1,40,11 months ago,0,0,0,0
80541,1,1125,3 days ago,23,53,83,358
80542,2,5,6 weeks ago,29,59,89,89
80543,1,1125,4 months ago,18,48,78,168
80544,3,30,3 days ago,0,27,57,149
80545,1,1125,today,14,38,68,252
80546,5,31,10 months ago,27,57,87,177
80547,2,25,21 months ago,28,58,88,178
80548,3,1125,3 days ago,0,0,22,279
80549,7,1125,6 months ago,0,0,0,0
80550,2,1125,3 weeks ago,12,42,72,162
80551,1,1125,today,4,34,64,339
80552,3,1125,5 weeks ago,16,41,70,70
80553,3,10,5 months ago,0,0,0,0
80554,5,1125,yesterday,30,43,56,56
80555,30,1125,2 days ago,10,36,39,300
80556,1,1125,2 weeks ago,28,28,28,28
80557,1,1125,3 months ago,28,58,88,363
80558,2,2,9 months ago,0,0,0,0
80559,3,1125,a week ago,1,5,5,270
80560,2,1125,3 days ago,18,48,78,168
80561,2,1125,2 weeks ago,30,60,90,365
80562,1,29,6 weeks ago,0,1,9,224
80563,1,1125,yesterday,29,59,89,364
80564,1,5,3 weeks ago,28,58,88,363
80565,1,30,2 weeks ago,0,0,0,0
80566,1,1125,today,14,42,70,345
80567,1,60,2 weeks ago,0,0,0,0
80568,2,1125,13 months ago,0,0,0,0
80569,1,29,today,8,29,59,329
80570,3,31,today,5,7,11,47
80571,2,90,4 days ago,7,34,64,310
80572,3,90,today,14,34,64,137
80573,1,1125,never,30,60,90,365
80574,2,1125,today,14,21,28,267
80575,1,1125,2 weeks ago,2,14,40,40
80576,1,1125,5 days ago,5,5,5,5
80577,3,1125,5 months ago,30,60,90,365
80578,4,30,2 weeks ago,22,45,69,70
80579,6,1125,8 months ago,0,0,0,0
80580,2,1125,today,7,26,56,331
80581,2,1125,7 weeks ago,13,43,73,163
80582,4,1125,5 weeks ago,1,6,36,36
80583,1,1125,4 days ago,20,39,69,325
80584,1,10,4 weeks ago,0,21,21,21
80585,1,160,2 weeks ago,3,22,52,142
80586,2,1125,2 months ago,1,31,61,93
80587,3,15,4 months ago,0,0,0,0
80588,1,30,3 days ago,0,0,4,31
80589,4,365,3 weeks ago,30,60,90,365
80590,2,31,3 days ago,2,10,15,240
80591,1,1125,3 months ago,0,0,0,0
80592,3,1125,5 months ago,0,0,0,0
80593,3,7,yesterday,0,7,37,37
80594,3,1125,a week ago,0,0,9,19
80595,1,1125,5 days ago,21,51,81,356
80596,3,1125,3 weeks ago,0,8,36,123
80597,3,15,2 weeks ago,3,8,8,8
80598,2,14,2 weeks ago,0,0,0,0
80599,5,1125,5 months ago,0,0,0,0
80600,1,1125,1 week ago,30,60,90,365
